feature1,feature2,target
-0.11635464092854067,-0.41186862556539383,1
0.036595644991481324,-0.4691722879511285,1
-0.37389188995632466,-0.9037663318300135,0
-0.27917470871195965,-1.0258152316815383,0
0.12196633032128357,0.3353814213633463,1
-0.1881733202403749,-0.5350516738566884,1
0.15940497956179528,0.4572086925794005,1
-0.2345759568624155,0.4588611108790287,1
0.4609271426718094,-0.4356794811239716,1
-0.9123678158539266,-0.8010668381639088,0
-0.6910201322681576,-0.6419130879833891,0
-0.6396618999390945,-0.1551104554406381,1
-0.3738396376344268,-0.3360099463995018,1
-0.13843707426420332,-1.1956387253770282,0
-0.18181160892494408,-0.5195247066952146,1
-0.19813882697335022,0.4890328296106602,1
-0.1270944075608043,0.47431976724107894,1
-0.9100175146855647,-0.1535116800210833,0
1.093310751932355,0.26743924136086633,0
0.2616031535952743,0.3052129306805402,1
-0.46706624954319254,-0.21096920368068778,1
-0.3062948938942514,0.9721240869785167,0
-0.9038535517597355,-0.5363839149459927,0
0.9322818432448003,-0.4942411001501109,0
-0.06964353235984161,0.2491691006231681,1
0.5291856680205987,-0.08557719033608958,1
0.019769135207395594,1.0075407425729082,0
0.27902383650095086,0.9463705486293598,0
-0.24634583122828763,0.5046485951618684,1
-1.0021562606206031,-0.3276344231889538,0
-0.16752531698910367,-0.4361825425010855,1
0.6361768907566694,-0.7754711142930151,0
0.08016531735651353,-1.065913245394573,0
0.4793804619727169,0.18988400222289806,1
-0.368071253988813,-0.07169004985933991,1
0.24334370443161268,-0.42279689831009704,1
0.7988275958863642,-0.7656404952706902,0
1.0031055235935218,-0.3266865956344417,0
0.35910618671892647,-0.5192540204203363,1
0.45932873309077416,-0.23010255541212973,1
-0.5059644903408854,-0.0741515354150024,1
-0.171493303999408,0.4817897228407074,1
-0.2872052211196893,0.584528086470208,1
0.7238852283487042,-0.8521133983839666,0
-0.5740839749668207,-0.10680174435026112,1
-0.3827100616210898,0.1584823975275753,1
0.1518063435319412,-0.9973273197928084,0
-0.0532241238170432,-0.4568718666782542,1
0.6792527812349953,0.016112507867297433,1
-0.1822690298171342,0.21392044608969019,1
0.30312611610537876,0.5163049279302557,1
-0.15187485377442098,-1.2304986945735117,0
0.05466134758018129,-0.6205144708507881,1
0.39511415609872447,-0.10577683550882669,1
0.7485633774985861,0.6228680381384867,0
-0.7696431807386029,0.13267340175384115,0
-0.5496896653278068,-0.16639770602164783,1
0.7694244786976905,-0.5248789621590887,0
0.4915542730884199,0.19547845367658284,1
0.9934490921481501,-0.2772333323219935,0
-0.805898328327949,-0.1275586476194026,0
0.4257488666953283,-0.9154577879780688,0
-0.6094766889980526,0.2582655113795433,1
-0.7284234298256749,0.5353210038261996,0
0.40385396589802847,-0.389442763024082,1
0.9820476554547708,-0.47956729757043526,0
1.082279183179085,0.125611987779974,0
-0.05952125470672749,0.9168054197598051,0
-0.9860657406378736,0.0452534891821336,0
-0.7829708383143894,-0.4957682477466424,0
0.3477559081170271,0.21342622199382533,1
0.9686277105473856,0.11897302497636716,0
0.4782929910349582,-0.12555935784463665,1
0.38439899416931744,0.9339143911468363,0
0.37329452588108447,0.18792892829362817,1
-0.16649227646809006,1.0724082982783174,0
-0.39341503750195944,-0.24506926575058166,1
-0.49190243554558616,-0.14851297932458438,1
-0.5946027781895014,-0.3789464263146911,1
-0.3104325279605877,0.5351054889201926,1
0.21314985127828573,-0.21408456977059878,1
-0.32690085347918024,-0.3754476433786957,1
0.8063462989820983,-0.6780854022458367,0
-0.6700598772957834,-0.03436626772795,1
-0.7184410509825464,-0.3697419786803525,0
-0.45382263157901653,0.8667822572936594,0
0.5069707746513032,-0.14390653330676112,1
-0.2176024353899074,-0.33734383596901735,1
-0.9859691803742215,-0.20095383569993763,0
-1.01258331298006,0.4238399255879283,0
-0.24927877981910487,-0.9118929491679432,0
-0.7672407936217186,0.6107325185472574,0
-0.06382262090927808,-0.4567478576639754,1
-0.40433245669750234,-0.11585197058037418,1
-0.6061947342212528,-0.24039425125481506,1
-0.5266348917886573,0.9410719562403562,0
-0.3316732549033952,0.19547510564484333,1
0.42333641219084134,-0.8958037727323112,0
-0.16401860653366948,0.37786591872977454,1
-0.8655756779707751,0.6680303636261083,0
-0.562320137563111,0.09539940724697205,1
-0.20833353989503833,-0.3200331300954084,1
0.10339358381395669,-0.47641925093345733,1
-0.961944516900038,0.16235434809079546,0
-0.8703316890753702,-0.28710529552731484,0
0.046986642275069906,0.5042313632603591,1
0.030268534899598652,0.9465851650311903,0
-0.8801739904305074,0.3722324324827458,0
0.4056637116121878,-0.311209691929644,1
-0.4994620970093928,-0.15075024216718033,1
0.2318117639241493,0.4782508738097467,1
-0.595453789675305,-0.07441092332384036,1
0.019157839857525255,1.009820404728498,0
-0.15465515974112035,-0.4965474042450188,1
-0.22586550278043716,1.0286844790210345,0
-0.5119880760933139,0.17674357992453926,1
-0.062237819499080485,-0.9521910003372545,0
-0.3350077877833378,0.2223929930951415,1
0.06316566988492703,0.4153016251433972,1
-0.007195365863452624,0.8798306075738169,0
0.7006921960459872,-0.8170585717458468,0
-0.5729371556632322,0.2446967966196279,1
0.3206889539841218,0.24874906439437852,1
-0.3800894912272186,-0.302316828106851,1
1.006008186906906,-0.1008857111494641,0
0.3540138524235526,0.33809772320660225,1
0.9790231040375029,-0.22882872001751706,0
-0.03546115771969833,-1.1016090237724185,0
1.0632318698439545,0.20956850644011799,0
0.3563587336011744,-0.3422508327890569,1
